Date,Latitude,Longitude,Rainfall_mm,Slope_deg,Soil_Moisture_%,Landslide_Occurred,Risk_Score,Glacier_Volume_million_m3,Lake_Level_m,Temperature_C,GLOF_Occurred,Melt_Risk,Magnitude,Depth_km,Ground_Acceleration_g,Quake_Occurred,Energy_Index,Water_Table_Depth_m,Peak_Ground_Acceleration,Liquefaction_Risk,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt,Liquefaction_Severity,Subsurface_Void_m3,Groundwater_Level_m,Sinkhole_Reported,Collapse_Index,Wave_Height_m,Distance_from_Coast_km,Coastal_Erosion_m,Alert_Issued,Impact_Score,Rainfall_mm_lahar,Volcanic_Ash_Deposit_cm,Slope_Angle_deg,Lahar_Triggered,Flow_Potential
2024-01-22,0.1571176257003799,0.6993209567067424,0.1720855399879332,0.3122789287518949,0.4353177593569455,0.0,0.1883271775931055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.314279792400896,0.4963706574752677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9830866807610992,0.965412004069176,0.0163934426229508,0.0,0.1058387285589241,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.3826523613111021,0.0115251218070397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351430863867344,0.6384816456415503,0.762814070351759,1.0,0.7129865685340568
2024-01-22,0.449108964766026,0.56846540505353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404040404040404,0.657142857142857,1.0,False,False,False,0.0785792349726776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.5166407224280078,0.4569001500010472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183471516448248,0.6034776679168088,0.7155778894472362,1.0,0.2182455669257639
2024-01-22,0.5282276141975899,0.9024662303527292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.929079030903766,0.93993993993994,1.0,0.2390077299511316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.5847875096995381,0.178762072228892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885521885521885,0.2571428571428571,0.0,False,False,True,0.0766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.6461637837014109,0.652278380143116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4513742071881605,0.757884028484232,0.8463114754098361,0.0,0.0606964983277683,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.7205634792523483,0.9561279727253122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335578002244669,0.2857142857142856,0.5,False,True,False,0.0639344262295081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.7222614953955144,0.2671768947192277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715431933672104,0.8108876008637347,0.5653266331658291,0.0,0.2562478183801259
2024-01-22,0.7301105285787344,0.8142649163841043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1236786469344608,0.8158697863682605,0.1987704918032787,0.0,0.014567539845754,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.7792062570919143,0.0952881511125269,0.0,0.0,0.0,0.0,0.0,0.3370786516853932,0.392647305690784,0.8184885290148447,1.0,0.4622960045019696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.7835907807888134,0.7123283913167597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6067653276955602,0.3001017293997965,0.8504098360655737,1.0,0.1817282775254338,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.800271158465705,0.5389576334921458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086386734420967,0.4419820434140243,0.1829145728643215,0.0,0.4665153809711624
2024-01-22,0.918318076061098,0.8693400813249355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375501470981545,0.1009205591544493,0.3412060301507538,0.0,0.1016655393209433
2024-01-22,0.9420211140386529,0.9249977030531228,0.0,0.0,0.0,0.0,0.0,0.197752808988764,0.8828269263051871,0.2753036437246963,1.0,0.7598480585256049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.955980067374412,0.5785188840006867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3249999999999999,0.1743345130020002,0.9979508196721312,0.0,0.189368860047282,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.9589184016261924,0.0422836252868137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.6263286161911977,0.9414414414414414,0.0,0.1604305154003531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.9879947831321942,0.5027073544613359,0.0,0.0,0.0,0.0,0.0,0.8494382022471909,0.6419338593251636,0.4588394062078272,0.0,0.5962296004501969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0035413222550459,0.313114059355712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.9428003850171004,0.8493493493493491,0.0,0.2621989956082425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0373911016093302,0.8046460710456813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906846240179573,0.1714285714285713,1.0,True,False,False,0.081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0558856020649614,0.8495017426689628,0.1349467051015619,0.3443658413340071,0.4506405425772419,0.0,0.161241920590951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0583180955503621,0.559644595731811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4200320941428188,0.4666439368110013,0.715075376884422,1.0,0.309492882144441
2024-01-23,0.0659464974810362,0.843435352064148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178451178451178,0.5428571428571427,0.5,False,False,False,0.1088524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0779068438570789,0.9788762749745956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2241014799154333,0.1027466937945066,0.6680327868852458,1.0,0.1454618864929495,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.1104616539514609,0.9517905755074024,0.0,0.0,0.0,0.0,0.0,0.3235955056179775,0.3243243243243244,0.9466936572199728,1.0,0.4317670230725943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.143626082378546,0.3769354537732852,0.0,0.0,0.0,0.0,0.0,0.6674157303370786,0.1928823233171059,0.8326585695006747,0.0,0.2978334271243669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.1769113493417649,0.8810706240460604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531986531986532,0.1714285714285713,1.0,False,False,True,0.1465846994535518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.2118019377741689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7061310782241014,0.2817904374364192,0.1188524590163934,0.0,0.2203213116935261,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.2478887295606,0.8432752420110319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4371489703129178,0.7598590748948746,0.8623115577889446,0.0,0.4903461712433992
2024-01-23,0.3243259394387792,0.9450225878317724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648702861727733,0.9213546993976588,0.2713567839195978,1.0,0.9308290893739608
2024-01-23,0.3286767015141549,0.1830510625766237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752540786306499,0.7807705421070579,0.7110552763819096,1.0,0.723339683091809
2024-01-23,0.3717427934947181,0.0386283591469691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2896405919661733,0.0254323499491353,0.1598360655737704,1.0,0.2866624322874658,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.3993571926441746,0.2160763550068623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,0.7801200184643792,0.8012295081967213,1.0,0.0442408826718035,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.4809624399440508,0.4164479588120002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.5487927256343565,0.8503503503503504,1.0,0.152031244721836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.5479929572167066,0.8842868883058372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.3513485838333777,0.3818818818818819,0.0,0.1681399885197631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.5678291876408252,0.6584999525920239,0.912448883823825,0.8559878726629613,0.8990203466465712,1.0,0.908471837488458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.6804870096920581,0.3932066861680141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48422037978069,0.6792817365609729,0.3999999999999999,1.0,0.4720890600062457
2024-01-23,0.7354796353592405,0.980058021443824,0.0,0.0,0.0,0.0,0.0,0.1775280898876404,0.5447372838677187,0.2064777327935222,0.0,0.4621553179516038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.7358591473856677,0.9189244449809166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.210493922141868,0.8668032786885246,0.0,0.1697394818614306,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.8672693508646034,0.4069392978319683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818921668362156,0.4692622950819671,0.0,0.0012353987134112,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.9293846976868848,0.9514853729540392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.4920641422105715,0.5960960960960962,1.0,0.1767447961600754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.9551668221969294,0.6710803564925527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278338945005611,0.2571428571428571,0.5,False,False,False,0.0900546448087431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.9890703172625877,0.1660334926893938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.843551797040169,0.5951169888097659,0.805327868852459,1.0,0.1422017031446962,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0216357580712838,0.1932596030127342,0.0,0.0,0.0,0.0,0.0,0.1865168539325842,0.1943931509148901,0.678812415654521,0.0,0.2670230725942599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0948036204037521,0.2023473257836485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6553911205073996,0.0376398779247202,0.3688524590163933,0.0,0.5491730967468054,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.1408337225276454,0.7861967429214474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.9089680312928792,0.9704704704704704,0.0,0.2280233707422807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.2157726333590517,0.1964309898227156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.376321353065539,0.9175991861648016,0.3442622950819671,0.0,0.0413507708209516,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.2249580567543034,0.6922095257007186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.354054469918449,0.1372950819672131,1.0,0.1587996285762637,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.3184174713544507,0.167902670683361,0.2419387276261982,0.6157150075795856,0.1858829439839237,1.0,0.2946675900277008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.3459360985406192,0.9116698712631432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1233283499559687,0.6686686686686687,0.0,0.040852138648031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.4996023742644979,0.673803598281097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5898520084566596,0.5412004069175992,0.3340163934426229,0.0,0.1086598937824,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.5981192297371649,0.6090037728912421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46964428991709,0.9707921354699398,0.7954773869346734,1.0,0.6422442410840205
2024-01-24,0.6084592423588333,0.48101377904743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572078095747526,0.1721786566655301,0.306532663316583,0.0,0.1752680053475555
2024-01-24,0.6215763366516285,0.2060166499514935,0.0,0.0,0.0,0.0,0.0,0.6247191011235955,0.0522074869900957,0.7780026990553306,0.0,0.1685424873382104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.6999723496152228,0.9564278397551788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.1524094288230354,0.913913913913914,0.0,0.0389068750500137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.7433872281827121,0.7885905223747613,0.0,0.0,0.0,0.0,0.0,0.6921348314606741,0.4191707235185496,0.8582995951417003,0.0,0.4928249859313449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.7654844876515199,0.2244033399985028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.1083243575934759,0.596311475409836,1.0,0.2280167036862247,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.8336209397025414,0.541656078263145,0.6606556278071998,0.6988377968671047,0.597337352424014,1.0,0.6677823945829487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.8678940921778917,0.299814755133525,0.1952805523898907,0.1136937847397675,0.0595327807083647,1.0,0.178054786088027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.9103896106819888,0.2718885168236511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.8921542525957933,0.7807807807807807,0.0,0.2642108865285239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.9689474383171728,0.4268899634599847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4750000000000001,0.6630250807816588,0.9672131147540984,0.0,0.0463127421278503,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.975948550539556,0.4863656446941604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3837209302325581,0.2706002034587996,0.9672131147540984,0.0,0.1275054715350768,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0417012403124772,0.2895128229880583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987964696442896,0.664393681100125,0.5753768844221108,0.0,0.7770084525896053
2024-01-25,0.0484795522307308,0.7582949422534284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056116722783389,0.2285714285714285,0.5,False,False,False,0.0114207650273224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0729909441478753,0.6716357843093874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.5263886751807971,0.6721311475409836,0.0,0.0351652945465234,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.2425992080591186,0.5620644304889311,0.0,0.0,0.0,0.0,0.0,0.6449438202247191,0.0889709585361759,0.7564102564102564,1.0,0.1948508722566122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.260975097720177,0.3222310320347787,0.0,0.0,0.0,0.0,0.0,0.0764044943820224,0.7275474231995971,0.4790823211875843,0.0,0.6722003376477209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.268321340738737,0.8431523310301827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.2792807552888652,0.5775775775775776,1.0,0.1028181997556239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.3028434329884817,0.4526570566837335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071409467772131,0.2828730537561086,0.0080402010050251,1.0,0.1355526584680062
2024-01-25,0.3180280089516145,0.039454994889752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.9714285714285712,0.5,False,False,True,0.1517213114754098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.3286399390235601,0.8029729288026601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.660676532769556,0.6164801627670397,0.5676229508196721,0.0,0.1080893255694739,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.3813427497549355,0.7336609290324532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.835650945135063,0.3343343343343343,1.0,0.4260580687679725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.4878765686391375,0.4250078698380548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999999,0.8878288967533468,0.846311475409836,1.0,0.023352107182106,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.6013850074423885,0.0642852111760703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0265620840074545,0.9344344344344344,1.0,0.0054223788368699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
